emp_no,birth_date,first_name,last_name,gender,hire_date
14483,1954-11-01,Supot,Marrevee,M,1986-01-30
14486,1952-07-06,Indrajit,Birdsall,M,1986-07-13
14498,1953-11-03,Xiong,Selenyi,M,1988-10-17
14501,1952-06-11,Taizo,Kroft,M,1987-06-09
14509,1954-09-05,Danil,Aloia,M,1987-01-17
14513,1953-08-02,Samphel,Barreiro,M,1985-07-28
14515,1952-02-22,Kazuhisa,Versino,F,1988-07-15
14516,1955-10-19,Kristian,Underwood,F,1986-11-26
14518,1955-06-19,Patricia,Peir,M,1986-07-06
14522,1955-08-07,Chuanyi,Ranta,F,1988-04-23
14537,1953-12-03,Babette,Engelmann,F,1986-06-02
14552,1953-03-21,Ibibia,Snyers,M,1986-09-12
14556,1954-08-27,Fatemeh,Zultner,M,1985-04-18
14560,1952-03-15,Elrique,Driscoll,M,1985-05-21
14581,1955-08-05,Gao,Condotta,F,1988-06-28
14582,1954-06-07,Kiyokazu,Morrin,M,1985-06-26
14600,1952-12-22,Jayson,Cairo,F,1988-07-05
14603,1954-11-13,Lech,Marquardt,M,1986-01-19
14607,1953-06-05,Suzette,Selvestrel,M,1987-03-03
14620,1954-06-15,Jianhua,Erev,F,1988-08-04
14621,1953-01-17,Souichi,Wixon,F,1986-04-15
14632,1955-08-02,Gudjon,McClurg,M,1987-08-01
14639,1954-04-03,Arvind,Hempstead,F,1987-11-08
14640,1952-10-17,Toshimori,Kornatzky,M,1985-05-07
14642,1955-06-29,Florian,Kuhnemann,F,1987-06-05
14645,1955-03-06,Laurentiu,Glinert,F,1987-05-01
14648,1955-03-28,IEEE,Lorys,M,1986-11-16
14659,1952-11-19,Sashi,Adachi,F,1985-03-16
14675,1955-08-02,Teunis,Angel,F,1988-09-25
14677,1955-11-29,Herbert,Sifakis,M,1987-02-12
14683,1955-03-02,Alois,Basart,M,1986-12-02
14690,1953-11-07,Yechezkel,Bellone,F,1986-02-25
14693,1952-12-08,Brewster,Stranks,F,1986-05-05
14710,1954-06-03,Mahmut,Hainaut,F,1988-09-18
14723,1953-08-23,Constantino,Assaf,M,1985-05-24
14724,1955-12-19,Aron,Lemarechal,M,1986-09-10
14780,1952-09-08,Marlo,Bruckman,F,1986-09-19
14785,1955-04-23,Zhonghua,Kaiser,M,1985-10-15
14793,1954-11-11,Stein,Uchoa,M,1987-02-14
14814,1955-09-01,Odysseas,Nishimukai,M,1987-10-27
14817,1955-04-13,Gaurav,Masaki,M,1988-07-09
14821,1954-12-09,Oguz,Kilgore,M,1987-03-18
14839,1952-09-21,Changho,Cronin,M,1986-11-13
14853,1952-06-30,Taiji,Nergos,F,1988-03-07
14877,1955-11-15,Arto,Meriste,M,1988-06-06
14879,1954-02-18,Anyuan,Sigstam,M,1987-12-29
14888,1952-02-14,Temple,Barriga,F,1986-12-09
14899,1954-02-26,Alejandro,Casley,M,1985-02-22
14906,1953-01-06,Adil,Parveen,F,1987-12-11
14908,1952-05-27,Kerhong,Flanders,F,1985-03-25
14909,1954-12-31,Mohan,Kamble,M,1988-07-27
14911,1952-10-20,Xiaobin,Chelton,F,1985-12-30
14914,1953-04-20,Gretta,Benzaken,F,1988-05-23
14915,1952-05-20,Huican,Picco,M,1985-02-26
14923,1953-10-08,Shuzo,Gyorkos,M,1985-05-15
14928,1955-06-23,Satoru,Mukaidono,F,1985-05-17
14941,1952-03-21,Nathan,Lichtner,M,1988-12-22
14942,1955-01-22,Heon,Benveniste,M,1987-11-15
14949,1952-09-21,Insup,Reinhart,F,1986-02-01
14954,1955-04-04,Fox,Magliocco,F,1988-08-05
14971,1955-04-07,Fan,Simmen,M,1985-12-02
14983,1955-06-10,Hyuckchul,Pouyioutas,M,1988-12-26
14993,1955-10-29,Sanjay,Koblitz,M,1988-04-20
15005,1954-04-02,Kiam,Sadowsky,M,1986-05-23
15016,1953-05-27,Woody,Gulik,F,1988-12-25
15018,1954-08-08,Ramalingam,Prenel,F,1985-02-28
15019,1953-07-29,Qingxiang,Shokrollahi,F,1988-11-02
15029,1954-04-08,Giordano,Koshino,M,1988-03-08
15030,1954-02-21,Rasikan,Nourani,M,1987-11-09
15036,1953-04-22,Ziva,Delgrande,M,1985-05-18
15049,1954-12-23,Khun,Waymire,F,1987-09-17
15052,1955-02-03,Flemming,Kranzdorf,M,1985-04-05
15055,1953-03-26,Shrikanth,Sherertz,M,1985-11-23
15066,1953-06-03,Tomokazu,Oaver,M,1985-06-25
15069,1952-12-08,Manton,Siksek,M,1987-08-05
15071,1953-10-31,Ayonca,Couchot,F,1988-10-15
15075,1952-12-13,Radoslaw,Rijsenbrij,M,1986-04-24
15077,1954-11-29,Toshiki,Taubenfeld,F,1986-07-19
15082,1953-04-06,Guadalupe,Zirintsis,F,1986-04-01
15087,1954-10-11,Chirstian,Ushiama,F,1988-09-14
15089,1952-12-01,Giri,Coney,F,1987-05-14
15092,1955-06-22,Remmert,Bahi,F,1985-08-12
15102,1952-07-02,Luigi,Axelband,F,1988-05-21
15105,1953-03-11,Sudhanshu,Itzigehl,M,1986-06-09
15114,1955-08-07,Pantung,Honglei,M,1986-12-21
15134,1952-08-02,Arun,Luiz,F,1986-08-16
15145,1954-08-16,Haldon,Servieres,M,1988-04-19
15151,1953-11-13,Urs,Pouyioutas,F,1987-07-24
15176,1953-10-11,Charlene,Sankaranarayanan,M,1987-11-17
15193,1955-12-07,Neelam,Schach,M,1987-01-16
15196,1955-03-12,Souichi,Duclos,M,1986-07-31
15202,1954-05-22,Pranay,Irland,M,1986-07-19
15208,1954-08-17,Sudharsan,Shokrollahi,F,1985-03-22
15218,1955-05-30,Shuky,Conry,M,1985-12-22
15228,1953-11-18,Mona,Salvesen,M,1988-01-17
15230,1954-01-10,Keiichiro,Suessmith,F,1986-12-10
15234,1955-10-18,Jouko,Zhiwei,F,1987-09-03
15237,1953-09-02,Reinhard,Sadowsky,M,1987-08-17
15243,1954-02-07,Mountaz,Famili,F,1988-04-08
15248,1952-03-17,Edwin,Baar,M,1986-02-04
15253,1954-03-17,Ayonca,Pardalos,M,1985-06-06
15269,1955-11-01,Eric,Reghbati,F,1986-08-21
15271,1953-10-17,Shiv,Bernardeschi,F,1986-12-05
15292,1954-12-26,Miyeon,Lammel,M,1986-07-31
15324,1953-05-10,Ziya,Lunn,M,1988-10-10
15329,1954-12-21,Fan,Openshaw,F,1987-06-09
15330,1955-10-08,Jaroslava,Chinal,M,1988-05-30
15337,1953-10-05,Masaru,Radivojevic,M,1988-08-07
15343,1955-05-21,Chaosheng,Luce,F,1985-03-12
15354,1954-10-08,Chikara,Nyrup,M,1985-02-18
15365,1952-03-09,Mikhail,Schiettecatte,M,1986-08-11
15369,1952-10-11,Premal,Penttonen,F,1987-04-07
15370,1955-07-02,Chuanyi,Nilsson,F,1986-09-02
15372,1954-01-22,Nahum,Broder,M,1988-10-12
15375,1953-02-14,Shuho,Manders,F,1985-03-01
15377,1953-12-08,Shugo,Aumann,M,1986-12-19
15382,1952-07-28,Alassane,Siegrist,M,1985-12-26
15392,1955-02-07,Pradeep,Markovitch,M,1985-12-17
15408,1955-02-27,Maik,Penttonen,F,1988-06-20
15410,1954-08-18,Wilmer,Kushner,F,1987-06-09
15412,1954-05-17,Huai,Thiria,M,1985-08-23
15438,1953-08-17,Constantijn,Munoz,F,1986-12-24
15441,1954-03-11,Arvind,Weisert,F,1987-05-26
15452,1954-01-14,Kazuhira,Weedman,M,1985-04-16
15454,1954-05-20,Hongzue,Cesareni,F,1986-02-27
15470,1952-03-30,Weiwu,Huhdanpaa,M,1986-07-16
15474,1953-09-21,Gilbert,Plumb,M,1985-06-30
15479,1955-10-24,Zhenbing,Soicher,M,1987-01-25
15480,1955-08-06,Kwok,Trogemann,M,1985-04-07
15504,1954-09-12,Kasturi,Alpin,M,1987-03-16
15505,1954-10-18,Collette,Mikschl,F,1986-08-30
15510,1954-01-13,Inderjeet,Sethi,M,1987-08-29
15511,1955-12-29,George,Kowalchuk,F,1985-05-11
15518,1953-01-26,Uno,Valtorta,F,1987-04-19
15525,1952-02-18,Masadi,Cherinka,M,1985-11-18
15534,1954-02-23,Guozhong,Grabner,F,1987-05-06
15543,1954-05-25,Mingdong,Staelin,F,1988-07-30
15548,1954-12-07,Sanjai,Caine,M,1985-10-26
15563,1952-03-10,Constantino,Zykh,M,1987-04-08
15565,1954-04-27,True,Muchinsky,M,1986-12-16
15566,1955-09-25,Baoqiu,Azuma,M,1988-04-11
15600,1954-01-17,Mack,Perna,M,1985-04-26
15601,1954-07-08,Carrsten,Anily,F,1988-12-24
15651,1955-07-15,Huan,Iwayama,F,1985-11-22
15656,1952-05-17,Mohammad,Schaaf,M,1987-05-26
15682,1953-01-07,Hiroyasu,Przulj,M,1988-06-20
15687,1955-08-26,Dekang,Ambroszkiewicz,M,1986-12-09
15703,1955-05-02,Chenye,Hanratty,M,1985-11-18
15708,1955-03-04,Reuven,Kushnir,F,1988-11-26
15714,1952-10-02,Troy,Bala,F,1986-06-24
15715,1955-02-26,Insup,Ibel,F,1987-10-24
15726,1954-12-23,Zhilian,Parascandalo,M,1985-07-03
15739,1953-10-29,Poorav,Bahr,F,1987-02-12
15740,1954-02-22,Stepehn,Pocchiola,M,1988-03-03
15750,1952-07-04,Arumugam,Bresenham,M,1986-11-29
15765,1955-01-19,Tonny,Taubenfeld,F,1988-01-29
15767,1954-07-30,Baocai,Broomell,M,1985-06-08
15769,1954-01-06,Pranay,Oskamp,M,1986-06-16
15788,1952-12-23,Taegyun,Deyuan,M,1988-03-14
15799,1952-03-25,Manton,Gelosh,M,1988-05-07
15809,1955-05-09,Mingsen,Antonisse,M,1988-06-07
15819,1955-04-10,Magdalena,Rajcani,M,1987-09-18
15821,1954-02-03,Aleksander,Antonakopoulos,M,1988-06-09
15846,1953-05-29,Bowen,Litecky,M,1988-10-02
15861,1952-02-24,Gio,Anido,F,1988-02-10
15866,1952-12-21,Angel,Seiwald,M,1986-10-03
15869,1954-12-15,Guoxiang,Bala,M,1988-08-21
15876,1952-09-13,Munehiro,Vakili,F,1985-08-02
15877,1955-03-01,Yannik,Kroll,M,1986-03-02
15880,1955-01-23,Miquel,Dechter,M,1986-01-30
15889,1955-03-06,Sasan,Azumi,M,1986-02-03
15892,1955-01-29,Lunjin,Pettis,F,1986-09-20
15901,1953-07-05,Marsja,Fargier,F,1987-09-23
15902,1954-09-09,Kazuhide,Stille,F,1985-06-27
15905,1952-10-08,DeForest,Petersohn,F,1987-09-20
15911,1952-08-29,Shaibal,Viele,M,1986-06-10
15934,1955-02-06,Kensyu,Shinomoto,F,1985-11-21
15938,1952-05-06,Garnik,Covnot,F,1988-10-16
15942,1955-07-07,Murthy,Rosca,M,1986-09-09
15943,1953-12-31,Yakkov,Demke,M,1986-10-18
15945,1952-09-05,Hauke,Larfeldt,M,1986-11-15
15948,1955-03-05,Karoline,Versino,F,1986-01-14
15955,1953-12-30,Yuguang,Dratva,F,1986-03-31
15971,1954-09-07,Arumugam,Aloia,M,1988-05-03
15977,1955-04-30,King,Ballarin,M,1985-11-06
15978,1954-01-31,Kaijung,Wielonsky,F,1986-11-14
15993,1952-07-03,Yoshimitsu,Peir,M,1988-03-23
16000,1952-02-09,Marek,Demos,F,1985-04-03
16018,1954-03-11,Boutros,Papadias,M,1987-10-06
16019,1955-11-30,Chaoyi,Heystek,F,1985-08-01
16025,1952-04-06,Doowon,Luce,F,1985-08-17
16028,1952-09-20,JiYoung,Takkinen,F,1988-08-12
16033,1954-08-06,Wayne,Spelt,F,1986-07-14
16052,1952-06-13,Maria,Rodham,F,1985-11-24
16066,1952-12-05,Marsha,Penn,F,1985-09-16
16068,1952-03-05,Leandro,Zongker,M,1986-09-21
16076,1954-11-04,Marko,Ebeling,M,1985-12-21
16077,1952-10-12,Kannan,Heemskerk,F,1987-07-02
16086,1953-03-25,Mohammad,Denos,M,1986-04-09
16094,1953-04-14,Berto,Rosar,M,1985-08-31
16099,1953-10-14,Mohan,Ferretti,M,1987-04-20
16126,1955-09-23,Tse,Crabtree,M,1988-05-29
16130,1955-09-07,Kerryn,Belinskaya,M,1988-11-19
16134,1952-08-07,Annemarie,Chaudhuri,F,1986-10-09
16138,1952-05-30,Leucio,Krzyzanowski,M,1986-04-29
16154,1954-10-22,Monique,Docker,M,1987-11-07
16185,1953-03-03,Marin,Winter,F,1987-04-28
16192,1954-04-14,Leandro,Sigstam,M,1986-10-23
16201,1952-11-18,Krassimir,Olano,M,1987-08-13
16227,1953-09-30,Hitomi,Vural,F,1985-09-25
16229,1955-12-24,Ronnie,Lanzelotte,F,1988-09-06
16230,1955-07-16,Ung,Babu,M,1985-08-08
16233,1955-11-17,Sushant,Baba,M,1987-03-24
16234,1954-01-18,Jacopo,Basart,F,1986-05-14
16246,1954-08-18,Makato,Masaki,M,1985-06-25
16252,1954-01-20,Carrsten,Mattern,F,1988-07-10
16266,1952-03-12,Mikhail,Sethi,M,1985-10-25
16272,1953-07-23,Shuho,Zeleznik,M,1986-04-16
16274,1953-06-02,Sadun,Navazio,M,1986-05-19
16324,1955-07-23,Billie,Bazzichi,M,1986-10-23
16337,1953-05-05,Hironoby,Schaad,M,1986-11-07
16341,1955-09-18,Boutros,Fendler,F,1985-11-01
16355,1953-03-16,Nikolaos,Luca,M,1985-09-02
16364,1953-11-15,Yifei,Gini,M,1988-09-19
16365,1954-04-29,Janalee,Mellouli,F,1985-04-27
16377,1952-10-27,Duri,Stanger,M,1988-10-02
16380,1955-05-02,Zhilian,Chleq,M,1986-06-01
16382,1955-05-23,Chaoyi,Talmon,M,1987-05-05
16383,1952-07-22,Lidong,Czap,F,1986-09-24
16388,1952-05-03,Subhankar,Georgatos,M,1988-10-17
16397,1953-12-22,Shimshon,Cusworth,F,1985-05-24
16398,1955-01-24,Limsoon,Krzyzanowski,M,1988-11-07
16399,1954-06-04,Apostol,Collette,F,1988-07-12
16404,1955-07-02,Rafols,Rabehasaina,M,1987-07-19
16412,1953-12-11,Moss,Tokunaga,F,1988-01-13
16425,1955-10-10,Idoia,Beerel,M,1987-10-10
16438,1953-03-31,Abdulla,Demeyer,M,1985-05-17
16446,1955-05-10,Jouko,Chinin,M,1987-07-06
16447,1952-02-03,Zhiguo,Savasere,F,1987-04-28
16448,1953-02-19,Tsvetan,Zwicker,M,1985-02-15
16453,1953-09-23,Goncalo,Basart,M,1986-12-16
16471,1955-10-05,Bogdan,Birta,M,1988-12-02
16479,1955-01-23,Jixiang,Eiter,M,1986-04-14
16486,1955-12-22,Sanjay,Perin,M,1986-03-18
16487,1955-01-09,Arunas,Yemenis,M,1985-10-24
16490,1955-05-16,Muzhong,Thiria,M,1987-04-06
16491,1952-12-03,Emdad,Radwan,M,1988-05-28
16504,1955-02-14,Mong,Cromarty,F,1987-03-11
16510,1954-10-28,Mototsugu,Vecchio,M,1986-04-06
16537,1952-05-18,Weidon,Seiwald,M,1986-01-15
16539,1953-06-09,Gretta,Fetvedt,M,1987-12-07
16546,1954-06-09,Sangeeta,Lanphier,M,1986-03-16
16549,1953-11-24,Olivera,Thibadeau,M,1985-07-06
16551,1952-03-13,Sadegh,Ranon,M,1986-08-21
16556,1954-05-22,Mostafa,Hiltgen,M,1987-12-27
16567,1954-03-19,Hein,Senzako,M,1987-06-17
16570,1954-08-26,Uta,Matzen,F,1988-12-15
16580,1952-12-17,Masaru,Valiente,F,1986-06-20
16607,1955-02-19,Vishwani,Honglei,F,1987-09-18
16619,1953-09-28,Arvind,Boguraev,F,1987-09-20
16657,1955-05-29,Yongdong,Heyers,M,1986-07-12
16658,1952-08-28,Florian,Soicher,M,1986-01-18
16672,1955-04-25,Georgi,Peris,M,1986-03-13
16674,1955-11-13,Duke,Takanami,M,1988-08-30
16679,1955-07-26,Domenick,Cummings,F,1986-09-25
16683,1955-05-30,Hatem,Ghandeharizadeh,F,1986-11-19
16716,1952-04-16,Ramachenga,Zumaque,F,1985-10-22
16719,1954-09-30,Sasan,Benantar,M,1986-03-25
16723,1955-05-30,Mohd,Randt,F,1986-12-24
16729,1953-04-16,Kirk,Broomell,M,1988-12-31
16731,1953-10-21,Domenico,Versino,M,1986-04-15
16759,1952-10-24,Vojin,Masaki,M,1987-01-10
16799,1953-12-27,Shigeichiro,Bamford,M,1986-04-26
16801,1953-05-23,Gila,Strooper,M,1987-12-16
16803,1954-11-12,Ziva,Rohrbach,M,1985-03-14
16806,1952-06-13,Sreekrishna,Dayana,M,1988-06-25
16808,1955-04-17,Kiyokazu,Katiyar,M,1987-11-10
16851,1953-08-09,Leon,Stasinski,M,1985-06-09
16852,1953-09-14,Yefim,Fontet,F,1985-05-14
16862,1955-11-03,JiYoung,Eppinger,M,1985-04-06
16864,1954-11-01,Candido,Gecsel,M,1987-10-29
16869,1954-12-11,Yakkov,Huttel,M,1987-11-13
16871,1953-12-02,Munir,Stiles,M,1986-08-23
16875,1955-03-24,Nikolaos,Radhakrishnan,M,1987-05-16
16880,1953-04-26,Honesty,Bresenham,M,1986-08-24
16897,1953-05-07,Charlene,Ebeling,M,1985-12-08
16910,1953-03-06,Kazunori,Botman,M,1986-05-29
16919,1953-12-23,Tesuya,Yurov,F,1987-01-13
16921,1952-03-28,Evgueni,Yeung,M,1988-01-21
16954,1953-10-31,Akhilish,Apsitis,M,1986-08-06
16955,1955-09-05,Sangeeta,Marrakchi,M,1985-05-22
16969,1955-02-10,Sanjit,Braccini,F,1988-10-26
16986,1952-10-28,Hirochika,Gecseg,M,1985-06-12
16988,1952-03-18,Xiong,Peron,M,1988-05-30
16993,1954-12-28,Hongzue,Dahlbom,M,1986-05-29
16999,1952-04-01,Bezalel,Sadowsky,F,1987-12-12
17012,1953-03-29,Valdiodio,Petereit,M,1985-11-04
17018,1955-04-01,Berhard,Tasistro,F,1986-02-20
17024,1953-11-14,Ewing,Siepmann,F,1987-07-12
17041,1952-03-07,Nishit,Montemayor,F,1987-01-19
17046,1954-06-08,Fay,Kornyak,F,1987-07-22
17048,1954-08-24,Christoph,Murthy,M,1988-09-26
17055,1955-01-25,Marin,Wixon,M,1988-01-05
17063,1952-05-18,Anoosh,Thiran,M,1985-12-12
17066,1953-01-01,Heping,Ruther,M,1987-02-27
17068,1953-10-17,Bodh,Gopalakrishnan,F,1987-02-17
17072,1954-07-04,Richara,Bala,M,1986-12-12
17076,1954-10-01,Gudjon,Hitomi,M,1987-01-04
17078,1954-10-22,Gill,Hinsberger,M,1987-03-31
17081,1952-05-01,Weiru,Murtafg,F,1985-12-28
17089,1954-02-08,Rafail,Erman,F,1985-04-10
17098,1955-02-22,Xuedong,Gelosh,F,1988-02-13
17101,1955-06-14,Sandeepan,Compeau,M,1987-10-17
17102,1954-01-23,Radhika,Garnick,F,1985-04-03
17103,1953-04-03,Takahiro,Feldmann,M,1985-05-09
17120,1952-11-12,Yifei,Polupanov,M,1987-02-09
17125,1953-02-09,Akhilish,Zweizig,M,1985-10-17
17126,1952-02-11,Matk,Schapire,F,1986-11-30
17143,1955-06-21,Ziyad,Munke,M,1985-09-10
17146,1955-11-15,Aemilian,Barbanera,F,1986-08-27
17158,1954-02-21,Danai,Vecchio,F,1988-09-03
17159,1952-09-11,Quingbo,Mitchem,F,1987-10-22
17160,1952-09-26,Shay,Montemayor,F,1988-02-22
17163,1955-05-18,Yurii,Papsdorf,M,1988-03-12
17199,1953-12-27,Vasilis,Guardalben,M,1987-01-18
17215,1953-08-22,Junichi,Langford,M,1985-03-07
17220,1955-07-09,Lorien,Panwar,F,1988-11-14
17222,1954-04-25,Leen,Muchinsky,M,1987-10-04
17235,1954-02-14,Ronnie,Rissanen,M,1985-06-13
17236,1954-08-15,Matk,Merro,F,1987-02-02
17245,1952-09-29,Neven,Milicia,F,1987-06-06
17260,1954-11-10,Abdulah,Famili,F,1987-05-18
17277,1955-08-15,Arnd,Hopewell,M,1987-08-25
17280,1954-07-03,Xuejia,Merle,F,1986-07-25
17285,1952-09-11,Mario,Weiland,F,1986-11-07
17294,1955-11-22,Shrikanth,Pietrzykowski,M,1985-12-22
17326,1954-04-02,Arumugam,Ramsay,F,1986-02-28
17327,1952-06-01,Yongmin,Gihr,M,1988-06-03
17329,1952-04-25,Shaunak,Tyugu,M,1986-06-23
17336,1955-04-15,Shigenori,Chaudhuri,M,1988-02-25
17339,1953-12-07,Fan,Mullainathan,F,1985-03-11
17340,1954-08-09,Yurii,Brookman,M,1985-07-05
17352,1954-06-15,Muneo,Katiyar,M,1988-09-04
17355,1953-10-21,Mingzeng,Weisert,F,1988-08-31
17384,1954-12-11,Youngkon,Nooteboom,M,1985-11-02
17387,1955-12-01,Shir,Serra,F,1986-02-01
17396,1953-04-29,Valeri,Henders,F,1987-06-14
17397,1955-03-04,Kenroku,Hardjono,F,1986-09-15
17412,1952-06-29,Leni,Vilarrasa,F,1986-04-25
17436,1954-10-08,Chirstian,Munawer,M,1985-08-12
17448,1953-05-23,Makato,Belinskaya,F,1987-02-04
17468,1953-09-09,Abdelghani,Irland,F,1988-08-31
17470,1953-08-11,Genevieve,Lichtner,M,1986-07-23
17472,1952-09-22,Murthy,Verhoeff,M,1986-07-15
17487,1954-11-17,Gully,Staudhammer,F,1987-10-12
17489,1953-01-28,Karlis,Vigier,M,1988-08-13
17500,1954-09-21,Jinya,Bratsberg,M,1988-09-25
17505,1955-03-11,Gunilla,Moffat,F,1985-04-09
17512,1953-09-24,Frederique,Hofmeyr,F,1986-06-05
17520,1952-03-09,Shahab,Keohane,F,1988-08-08
17539,1955-10-05,Cathie,Uhrik,F,1986-10-25
17544,1952-04-21,Kien,Marletta,M,1988-07-08
17552,1953-07-22,Pradeep,Neiman,F,1987-01-09
17556,1953-08-12,Makato,Tsukuda,F,1987-05-10
17559,1953-12-01,Annemarie,Papastamatiou,M,1985-08-23
17573,1954-09-18,Berthier,Deverell,M,1987-04-05
17576,1952-06-10,Behnaam,Krybus,M,1988-02-06
17582,1954-05-26,Kauko,Spieker,M,1986-04-06
17584,1955-01-13,Emdad,Coorg,F,1985-03-10
17586,1954-07-16,Lein,Halevi,F,1987-04-20
17629,1952-02-11,Mostafa,Winter,M,1985-09-25
17647,1952-08-17,Vasilis,Swab,F,1988-08-25
17657,1953-01-22,Thanasis,Zucker,M,1987-02-26
17674,1952-11-06,Adib,Braccini,M,1986-03-19
17677,1953-12-15,Mingdong,Ramalingam,F,1986-04-24
17683,1954-06-04,Bernt,Henders,F,1987-02-25
17688,1953-10-02,Faiza,Cincotta,F,1987-08-14
17696,1952-08-11,Feiyu,Kusalik,F,1986-01-06
17699,1953-10-03,Radhia,Heping,F,1985-04-19
17704,1955-02-07,Vatsa,Broomell,F,1987-12-23
17705,1952-04-05,Toshimo,Mellouli,M,1985-08-14
17711,1954-01-29,Owen,Katiyar,F,1988-07-30
17716,1953-05-02,Josyula,Vitiello,M,1988-09-24
17728,1953-10-31,Tsuneo,Lienhardt,M,1985-05-30
17742,1954-09-19,Tru,Cappelletti,M,1986-03-02
17745,1953-10-17,Hatem,Schreiter,M,1985-05-02
17778,1953-12-26,Chirstian,Matzov,M,1985-04-29
17791,1952-09-22,Matt,Stifter,F,1988-01-30
17798,1953-06-22,Guangming,Suessmith,M,1986-10-15
17807,1952-10-04,Jianhua,Glowinski,M,1988-07-14
17815,1954-01-14,Shuji,Wissmann,M,1986-08-31
17816,1952-07-23,Toshimo,Kenevan,M,1986-10-06
17834,1953-12-17,Zhilian,Fiutem,M,1985-04-27
17840,1954-11-07,Tonny,Sherertz,M,1985-06-20
17841,1952-04-02,Hilary,Ramaiah,F,1988-06-07
17849,1954-10-03,Mandell,Varker,F,1986-05-28
17869,1955-02-19,Xiaocheng,Prochazka,F,1986-09-30
17871,1954-09-20,Ebbe,Hedayat,M,1986-10-01
17874,1953-03-04,Rutger,Minakawa,M,1988-05-08
17891,1955-03-03,Isaac,Luiz,M,1986-02-11
17900,1952-03-09,Sakthirel,Belinskaya,M,1986-03-03
17907,1954-12-04,Kotesh,Bernini,M,1986-03-04
17916,1954-10-27,Sukumar,Morrin,M,1988-08-28
17925,1955-10-15,Adamantios,Baezner,F,1987-03-09
17973,1954-07-03,Sanjit,Beidas,M,1986-03-23
17986,1955-12-25,Oguz,Angelopoulos,M,1986-11-29
17995,1952-08-15,Oldrich,Vickson,F,1987-01-05
18006,1953-05-25,Vidya,Hanabata,F,1987-09-03
18013,1953-08-24,Jiong,Shanbhogue,F,1988-06-07
18016,1954-11-03,Somnath,Kaminger,M,1987-11-29
18018,1952-12-14,Sasan,Schrooten,M,1985-12-10
18020,1952-12-06,Adhemar,Pelz,F,1986-03-31
18030,1954-10-14,Jasminko,Brookner,F,1986-03-19
18065,1954-04-23,Chriss,Wroclawski,M,1985-06-27
18075,1953-04-24,Lein,Goodrum,M,1986-02-22
18080,1953-01-31,Satyanarayana,Rosar,F,1986-05-07
18099,1954-05-27,Kazuhiko,Fendler,M,1988-09-17
18108,1952-02-14,Sanjai,Genin,M,1985-05-16
18123,1953-05-16,Kristinn,Hitomi,M,1987-10-29
18130,1955-04-30,Claudi,Cairo,M,1986-06-06
18134,1953-09-02,Ult,Pesch,M,1986-01-12
18138,1954-06-19,Moni,Baezner,M,1985-08-05
18155,1953-03-11,Dayanand,Danlos,M,1988-04-15
18181,1954-08-22,Gregory,Beerel,F,1987-03-29
18208,1953-05-18,Demin,Irland,M,1986-10-05
18210,1954-09-10,Mabo,Radhakrishnan,M,1985-04-14
18212,1954-04-12,Constantino,Journel,F,1985-04-30
18223,1953-09-22,Gully,Mitchem,M,1986-03-13
18237,1953-03-10,Limsoon,Tramer,M,1985-05-26
18242,1954-01-23,Shichao,Demian,F,1986-06-21
18251,1955-08-13,Alair,Panangaden,M,1986-10-08
18261,1955-07-29,Shridhar,Baak,M,1986-06-06
18274,1955-08-03,Yefim,Karnin,F,1986-06-13
18297,1953-07-19,Guther,Nastansky,M,1985-09-07
18310,1955-11-22,Ioana,Dalton,F,1987-02-09
18316,1953-02-02,Hongzue,Msuda,F,1985-02-19
18322,1955-05-04,Tonia,Lueh,M,1988-10-04
18323,1954-06-25,Oddvar,Tiemann,F,1987-08-17
18333,1952-03-02,Munehiro,Plesums,M,1986-06-30
18375,1955-06-20,Gian,Debuse,M,1985-04-09
18376,1952-07-04,Wayne,Stranks,M,1986-02-10
18382,1955-02-28,Remko,Mattern,F,1985-04-18
18393,1953-07-15,Wuxu,Aseltine,M,1986-07-22
18401,1954-10-29,Vidya,Itzfeldt,M,1986-09-10
18402,1952-07-23,Bernice,Ritzmann,F,1985-04-11
18427,1954-12-21,Kiyomitsu,Qiwen,F,1987-12-08
18438,1953-12-29,Chiradeep,Iacovou,M,1985-09-03
18443,1952-09-29,Florina,Swick,M,1988-10-15
18448,1955-06-10,Rosine,Bazelow,M,1988-08-02
18450,1954-07-12,Takahito,Hoppenstand,M,1985-05-19
18454,1955-02-28,Eric,Anido,M,1988-07-18
18459,1955-09-21,Shuzo,Kavanagh,F,1988-04-01
18468,1954-02-17,Kirk,Cunliffe,F,1987-03-19
18478,1955-07-01,Mitsuyuki,Stranks,M,1988-03-06
18503,1952-12-25,Mechthild,Marletta,M,1986-10-29
18511,1955-01-29,Pascal,Marzano,M,1985-11-06
18532,1953-04-13,Joydip,Onuegbe,M,1986-11-30
18542,1954-09-13,Tiina,Anido,M,1987-05-16
18547,1955-07-09,Gladys,Sankaranarayanan,M,1986-06-03
18571,1954-04-30,Xinglin,Flowers,M,1987-04-14
18573,1954-02-27,Zongyan,Baca,F,1985-04-26
18580,1955-12-09,Mabo,Bamford,M,1985-12-08
18581,1953-01-19,Mitsuyuki,Ranai,F,1987-07-23
18663,1955-09-06,Rafols,Sridhar,F,1985-10-27
18664,1955-11-17,Itzchak,Akaboshi,F,1987-10-02
18666,1952-02-21,Hitofumi,Baja,M,1987-01-01
